id,sku,book_name,origin_price,discount_rate,discount,price,description,quantity_sold,categories,infor_return,gift_item_title
25728855,4332718620451,Kinh Dịch (Ngô Tất Tố),212350,0,0,212350,"Trong lĩnh vực khảo cứu, dịch thuật, Ngô Tất Tố là người có những công trình nghiêm túc, như bộ Việt Nam văn học, các bộ Hoàng Lê Nhất Thống Chí, Đường Thi, Lão Tử, Mặc Tử, Kinh Dịđều được ông dịch và chú giải rõ ràng. Trong Kinh Dịch các yếu tố duy vật, tiến bộ của học thuyết Mặc Địch, các triết lý nhân sinh trong Kinh Dịch được Ngô Tất Tố trình bày một cách khách quan khoa học . Ông cho rằng, đây là một cuốn sách lạ trong văn học giới của nhân loại ,là bộ sách cổ triết học phương Đông. Nhưng Kinh Dịch không như Kinh Thi, Kinh Thư, nó là thứ sách nói hết sự lý vô cùng , vô tận của thiên hạ đời sau, chỉ một hai chữ đã là một cái đạo lý Giới thiệu Kinh Dịch của Ngô Tất Tố, nhằm cung cấp một cuốn sách khảo sát giúp bạn đọc hiểu thêm về văn học cổ Trung Hoa từ thời Phục Hy tới Xuân Thu, Hán , Đườ cũng đồng thời giúp các nhà nghiên cứu Hán nho, bộ sách cổ xưa ẩn khuất bao niềm triết lý về tu, tề, trị, bình và cách xem như hình tượng , chiêm đoán để tham khảo, ngẫm suy lẽ hay. Mời bạn đón đọc. Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",10,Kinh Dịch Học,Đổi trả trong 30 ngày nếu sp lỗi.,0 quà tặng kèm
601472,3101148766173,Cổ Tích Việt Nam Bằng Thơ (Ấn Bản Kỉ Niệm 60 Năm NXB Kim Đồng),118350,0,0,118350,"Cổ Tích Việt Nam Bằng Thơ (Ấn Bản Kỉ Niệm 60 Năm NXB Kim Đồng) - Dành cho bé 6 - 11 tuổi 
 Giới thiệu tác giả 
 
 Thái Bá Tân, ông sinh năm 1949 ở Nghệ An. Ông từng dạy tiếng Anh và văn học Anh tại Đại học Sư phạm ngoại ngữ Hà Nội, làm biên tập viên tại Nhà xuất bản Lao Động… Ông hoạt động trên nhiều lĩnh vực: dịch thuật, viết văn, sáng tác thơ… và hầu như lĩnh vực nào cũng đạt thành tựu đáng kể. 
 Những năm gần đây, ông viết nhiều thơ nhằm phổ cập các giá trị văn hóa, tôn giáo như: Các vị vua Việt, Truyện cổ Phật giáo, Việt Nam lược sử diễn ca… 
 Cổ tích Việt Nam bằng thơ tập hợp những cổ tích kinh điển của Việt Nam như Tấm Cám, Thánh Gióng, Thạch Sanh… 
 
 Giới thiệu sách 
 
 Cùng ngược dòng thời gian để tìm về kí ức tuổi thơ trong trẻo trong thế giới của những câu chuyện cổ tích thần tiên! Nối tiếp thành công của ""Cổ tích thế giới bằng thơ"". Cổ Tích Việt Nam Bằng Thơ - cuốn truyện thơ tập hợp các tác phẩm kinh điển trong kho tàng cổ tích Việt Nam như Thánh Gióng, Tấm Cám, Thạch Sanh… Những câu chuyện đã được bao thế hệ người Việt thuộc nằm lòng nay được chuyển sang thể thơ năm chữ dưới ngòi bút của tác giả Thái Bá Tân với minh hoạ kì công của hoạ sĩ Chu Linh Hoàng. Những nét vẽ ấm áp, thuần Việt, như được phủ một màn sương cổ tích, nên thơ trong cuốn sách này sẽ đưa bạn tìm về những câu chuyện dân gian xa xưa, thân thuộc, và ẩn chứa nhiều bài học nhân sinh sâu sắc. 
 
 Mục lục 
 
 Tóm tắt nội dung 
 
 Sách ""Cổ tích Việt Nam bằng thơ"" của tác giả Thái Bá Tân là một tập hợp những câu chuyện cổ tích kinh điển của Việt Nam như Tấm Cám, Thạch Sanh, Thánh Gióng,... được chuyển thể thành thơ năm chữ một cách sinh động và dễ hiểu. 
 Cuốn sách mang đến cho độc giả nhỏ tuổi một hành trình khám phá thế giới cổ tích Việt Nam đầy màu sắc. Qua từng câu chuyện, trẻ em sẽ được gặp gỡ những nhân vật quen thuộc như nàng Tấm hiền lành, chàng Thạch Sanh dũng cảm, vị thần Sơn Tinh,... và cùng họ trải qua những cuộc phiêu lưu kỳ thú. 
 
 Trích đoạn 
 
 Ưu điểm 
 
 Các câu chuyện cổ tích Việt Nam như Tấm Cám, Thánh Gióng, Thạch Sanh... là những câu chuyện mà hầu hết các bé đều biết đến, giúp trẻ cảm thấy gần gũi và thích thú. 
 Qua những câu chuyện cổ tích, trẻ sẽ được học hỏi những bài học về đạo đức, lòng nhân ái, sự thông minh và dũng cảm. Trẻ được tiếp xúc với nhiều từ ngữ mới, cách diễn đạt sinh động, giúp vốn từ vựng phong phú hơn. 
 Những câu chuyện cổ tích kích thích trí tưởng tượng của trẻ, giúp trẻ sáng tạo và khám phá thế giới xung quanh. Trẻ học được cách yêu thương, chia sẻ, cảm thông với những người xung quanh. 
 Những câu chuyện cổ tích truyền tải những giá trị tốt đẹp, giúp trẻ hình thành nhân cách tốt. 
 Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",49,Root,Đổi trả trong 30 ngày nếu sp lỗi.,0 quà tặng kèm
277412034,1221590090926,Sách Song Ngữ Lời Thì Thầm Trong Tổ Ấm - Whispers In The Home - Chính Hãng + Mã File Nghe,198000,0,0,198000,"""Lời Thì Thầm Trong Tổ Ấm"" là một cuốn sách song ngữ Anh-Việt, giúp người đọc cải thiện kỹ năng tiếng Anh thông qua việc đọc song ngữ. Nội dung sách tập trung vào những câu chuyện gia đình, tình cảm và những bài học cuộc sống, được trình bày song song bằng cả tiếng Anh và tiếng Việt, giúp người học dễ dàng so sánh và hiểu nghĩa của từ vựng cũng như cấu trúc câu.. 
 Trong mỗi ngôi nhà, giữa những bận rộn thường nhật và cả những khoảng lặng đầy suy tư, luôn tồn tại những lời thì thầm. Đó có thể là những câu nói giản dị nhưng thấm đượm yêu thương, là những chia sẻ từ trái tim hay đôi khi chỉ là ánh mắt lặng lẽ nói lên tất cả. ""Lời Thì Thầm Trong Tổ Ấm"" chính là hành trình khám phá những thanh âm nhỏ bé nhưng mạnh mẽ, giúp gắn kết các thành viên trong gia đình và nuôi dưỡng tâm hồn mỗi người. 
 Cuốn sách này không chỉ là tập hợp những câu chuyện, những dòng chữ khơi nguồn cảm hứng về gia đình, mà còn là nơi bạn có thể tìm thấy chính mình trong từng trang viết. Những câu chuyện về tình yêu thương thầm lặng, về sự hy sinh không lời, hay đơn giản là những giây phút ấm áp bên mâm cơm gia đình – tất cả được đan xen như một bản nhạc nhẹ nhàng nhưng sâu sắc. 
 Hơn cả một cuốn sách, đây là lời nhắc nhở về giá trị của tổ ấm, nơi mọi giấc mơ được nuôi dưỡng, nơi mỗi vết thương đều được xoa dịu bằng yêu thương, và nơi mà hạnh phúc không phải là điều xa xỉ mà chính là những điều rất đỗi bình dị. 
 Hãy lắng nghe, bởi ""Lời Thì Thầm Trong Tổ Ấm"" là những thanh âm chỉ có thể cảm nhận bằng trái tim. 
 Chào mừng bạn đến với cuốn sách của tình yêu và sự kết nối! 
 
 
 
 
   Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",940,Sách học tiếng anh - khác,Đổi trả trong 30 ngày nếu sp lỗi.,0 quà tặng kèm
109515304,3096223188275,Truyện Cổ Grim 1,210000,22,46000,164000,"Giới thiệu tác giả 
 Jacob Grimm  và  Wilhelm Grimm  là hai anh em nhà văn người Đức, nổi tiếng với những câu chuyện cổ tích đã trở thành một phần không thể thiếu trong tuổi thơ của biết bao thế hệ. Cùng nhau, họ đã sưu tầm, ghi chép và xuất bản những câu chuyện dân gian của người Đức, tạo nên một bộ sưu tập truyện cổ tích độc đáo và đầy màu sắc. 
 Cuộc đời và sự nghiệp 
 
 Nguồn gốc gia đình:  Cả hai anh em đều sinh ra trong một gia đình có truyền thống học vấn ở Hanau, Đức. Cha của họ là một luật sư. 
 Con đường học vấn:  Cả Jacob và Wilhelm đều theo học luật tại Đại học Marburg. Sau đó, họ đã làm việc tại thư viện ở Kassel và Berlin. 
 Sưu tầm truyện cổ tích:  Bên cạnh công việc chính, hai anh em đã dành nhiều thời gian để đi khắp nơi, ghi chép lại những câu chuyện dân gian mà họ nghe được từ những người dân bình thường. 
 Xuất bản bộ sưu tập:  Năm 1812, họ đã xuất bản tập đầu tiên của bộ sưu tập truyện cổ tích mang tên ""Truyện cổ tích cho trẻ em và truyện kể trong nhà"". Bộ sưu tập này đã nhanh chóng trở nên nổi tiếng và được dịch ra nhiều ngôn ngữ khác nhau. 
 
 Giới thiệu sách 
 Từ lúc ra đời đến nay, tập truyện cổ do hai anh em Jacob và Wilhelm Grimm sưu tầm đã trở thành một trong những áng văn chương được đọc nhiều nhất và có tầm ảnh hưởng rộng rãi nhất trên thế giới. Bất cứ độc giả nào hẳn cũng đã từng hào hứng với cuộc phiêu lưu khó ngờ của những nhạc sĩ thành Bremen, với số phận của nàng công chúa em của sáu con thiên nga, hay nàng Bạch Tuyết trước những mưu toan của hoàng hậu độc ác. Bằng những con đường hồn nhiên nhưng không kém phần tinh tế, những nhân vật xinh đẹp hay xấu xí, ngu ngốc hay khôn ngoan, hiền hậu hay độc ác, giỏi giang hay bất tài, đã bắt rễ, trực tiếp hoặc gián tiếp, vào đời sống tinh thần của bao thế hệ độc giả, trở thành một thứ vườn ươm chẳng thể thay thế cho tâm hồn trẻ thơ lẫn độc giả trưởng thành. 
 Những truyện cổ tích trong tập truyện Grimm này, mỗi truyện là một dáng vẻ khác nhau, mang một nét hấp dẫn khác nhau. Hợp lại, chúng tạo thành một khu vườn nguyên sơ phong phú và muôn vẻ, tuy đã được tỉa tót cho gọn gàng hơn, nhưng dẫu sao vẫn còn rất rậm rạp và chẳng thiếu những góc khuất âm u. Và đã hơn hai thế kỷ trôi qua, khu vườn ấy vẫn còn nguyên vẹn cái quyền năng vẫy gọi người đọc bước vào và khám phá. Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",382,Truyện cổ tích,Đổi trả trong 30 ngày nếu sp lỗi.,0 quà tặng kèm
23416722,6101272032509,How The Body Works - Hiểu Hết Về Cơ Thể,300000,25,74000,226000,"Truyền thông ngập tràn những khám phá và những lời khuyên mới mẻ về những thứ chúng ta nạp vào cơ thể nhưng có cơ sở khoa học nào cho bất kỳ tuyên bố đó không? 
 Với những hình minh họa rõ ràng, dễ hiểu, cuốn sách Hiểu hết về thức ăn sẽ mang lại những thông tin lý thú liên quan đến thức ăn, từ công đoạn sản xuất đến ích lợi/tác hại của chúng với sức khỏe. Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",6456,Nhà Sách Tiki,Đổi trả trong 30 ngày nếu sp lỗi.,0 quà tặng kèm
278159875,1232886812856,Người Ăn Chay,150000,28,42000,108000,"Người Ăn Chay. 
 ""Trên đời này có ai hiểu được phụ nữ muốn gì ư?"". 
 Câu chuyện bắt đầu với Yeong‑hye, một phụ nữ nội trợ tại Seoul, bình thường đến mức không ai chú ý. Một đêm, bị ám ảnh bởi giấc mơ đầy máu và bạo lực, cô tuyên bố sẽ không ăn thịt nữa. Quyết định nhỏ ban đầu khiến gia đình cô rung chuyển: chồng, bố mẹ, và cả chị gái In‑hye đều bị cuốn vào một biến cố không thể lường trước. Cuốn sách gồm ba màn độc lập, từ góc nhìn chồng, anh rể rồi đến chị gái, nhưng Yeong‑hye là tâm điểm xuyên suốt, người từ chối tất cả để hướng tới sự giải thoát nội tại. 
 • Liệu việc từ bỏ một phần thân thể có thể trở thành phản kháng mạnh mẽ nhất? • Phụ nữ khao khát sự tự do, nhưng khi họ im lặng, người khác có hiểu được? • Quyền lực gia trưởng không chỉ định hình bên ngoài mà còn bóp nghẹt bản thể người khác từ bên trong. Yeong‑hye chọn im lặng, đó có phải bản lĩnh lớn hơn tất cả? • Và khi một người chọn sống như cây, chỉ quang hợp và tưới nước, liệu đó là sự tự do hay sự từ bỏ cuối cùng? 
 Điều Gì Chờ Đón Người Đọc? 
 • Một tác phẩm văn học xuất sắc, kết hợp đẹp giữa châm biếm xã hội và sự suy tư sâu sắc. • Ba cấu trúc tự sự, mỗi người kể một lát cắt khác nhau, nhưng xoay quanh một sự kiện: tuyên bố ăn chay. Cách kể vừa mạch lạc, vừa tạo dư âm mạnh. 
 • Văn phong Han Kang vừa nhẹ nhàng vừa ám ảnh: từng câu văn như khắc từng vết thương, từng hình ảnh như phản chiếu nỗi đau thầm kín. 
 • Cuốn sách không chỉ kể câu chuyện về ăn chay, mà trừng phạt sự im lặng và đặt câu hỏi về nhân tính: ai đang làm đau ai, và ai đang cần được lắng nghe? 
 Vài Nét Về Tác Giả & Phong Cách: 
 Han Kang  (sinh 1970, Đại học Yonsei) là tác giả Hàn Quốc từng đoạt  Giải Nobel Văn học 2024  nhờ lối viết trữ tình, sâu sắc. Ngoài Người Ăn Chay, các tác phẩm nổi bật của cô còn có:  Trắng ,   Bản chất của con người.... 
 Suốt sự nghiệp viết văn gần ba mươi năm, với 3 tập truyện ngắn, 6 tiểu thuyết và 1 tập thơ, Han Kang đã giành được nhiều giải thưởng văn học danh giá cả trong và ngoài nước, trở thành một trong những nhà văn quan trọng nhất của văn học Hàn Quốc hiện đại. Trong đó nổi bật nhất là giải Man Booker International năm 2016 dành cho tác phẩm Người ăn chay.  
 Sách dành cho các độc giả… 
 • Muốn khám phá một câu chuyện về phụ nữ, quyền lực và sự từ chối nội tại. • Thích tiểu thuyết nơi mọi nhân vật đều có thể là “nhân chứng” nhưng Yeong‑hye là trọng tâm duy nhất. 
 Giải thưởng & Nổi bật 
 •  Người Ăn Chay  giành  Man Booker International Prize 2016 , đưa Han Kang trở thành cái tên văn học Hàn đầu tiên nhận giải. 
 • Trở thành tác phẩm tiêu biểu cho văn học nữ quyền và văn học Hàn Quốc hiện đại tại nhiều quốc gia. 
 Yeong‑hye không chỉ từ bỏ thịt, cô từ bỏ tiếng nói để lắng nghe cơ thể mình. Cuốn sách là lời thì thầm lột tả sự tổn thương, sự quay lưng của gia đình. Đọc  Người Ăn Chay,  không chỉ để hiểu cô, mà để nghe sự im lặng từng khiến con người điên dại. Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",241,Tiểu Thuyết Phương Đông,Đổi trả trong 30 ngày nếu sp lỗi.,0 quà tặng kèm
278150175,5866245151344,"Sách - 12 Nguyên tắc cốt lõi hợp tác làm ăn chung, Chia thế nào để khoá rủi ro, minh bạch, bền vững",150000,7,11000,139000,"1. Thông tin chi tiết 
 Công ty phát hành: CÔNG TY TNHH WE UP 
 Nhà xuất bản: Dân Trí 
 Tác giả: WEUPBOOKS 
 Năm xuất bản: 2025 
 Số trang: 172 
 2. Nội dung sách: 
 Cuốn sách cung cấp 12 nguyên tắc thực chiến giúp xây dựng mối quan hệ hợp tác bền vững và minh bạch: từ cách chia cổ phần rõ ràng, phân vai và trách nhiệm cụ thể, cách thiết lập điều lệ công ty, cơ chế cổ đông và ESOP, cùng với các phương pháp đánh giá đóng góp và giữ chân nhân sự chủ chốt. 
 - Hướng dẫn thiết lập “luật chơi” rõ ràng từ đầu: chia cổ phần minh bạch, phân vai cụ thể, cơ chế giải quyết mâu thuẫn – giúp bạn hợp tác mà không mất bạn, mất tiền, mất kiểm soát. 
 - Hướng dẫn cách đánh giá đóng góp công bằng, xây cơ chế ESOP, truyền thông nội bộ rõ ràng – giúp bạn giữ chân nhân sự chủ chốt mà không mất thế chủ động. 
 - Không lý thuyết suông. Mỗi nguyên tắc đều kèm công cụ áp dụng ngay: ma trận RACI, bảng ESOP, mẫu hợp đồng, dashboard KPI – giúp bạn triển khai bài bản dù là team 2 người hay công ty triệu đô. 
 - Dễ đọc – dễ hiểu – dễ triển khai. Giữ được sự tôn trọng, tình cảm, minh bạch và hiệu quả – dù làm ăn hay chia tay cũng vẫn văn minh, rạch ròi. Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",69,Kế toán,Đổi trả trong 30 ngày nếu sp lỗi.,0 quà tặng kèm
278101824,3151304183344,Thuyền,128000,26,33600,94400,"Thuyền 
 Trong mênh mông sóng nước, có những con thuyền không chỉ chở người qua sông, mà còn chở ký ức, thân phận và cả những giấc mơ bị bỏ quên... 
 Câu chuyện kể về một thanh niên “tôi” cùng bạn gái và 150 người vượt biên trong thập niên 80, phải chịu đủ bi kịch: cướp bóc, nhồi nhét, bão tố, hư thuyền, hải tặc, chết chóc. Bạn gái anh đã chọn cái chết để giữ phẩm giá khi bị bắt. Sau 18 ngày lênh đênh, số ít sống sót được cứu và tới trại tị nạn, rồi anh định cư ở Mỹ, Canada. Hơn mấy chục năm sau, ký ức vẫn ám ảnh, để lại câu hỏi day dứt:  Tự do thật sự là gì, và ngày đó liệu có phải chỉ có một con đường duy nhất? 
 ""Thuyền""  là tiểu thuyết tái hiện hành trình sinh tử của những phận người vượt biển vào thập niên 1980. Trên con thuyền chật hẹp ấy là những câu chuyện của kẻ bị trấn lột, của người phụ nữ ngóng chồng, của những đứa trẻ chưa kịp lớn. Họ vừa mang theo khao khát tự do, vừa đối diện với bão tố, hải tặc và cả bóng tối trong chính tâm hồn mình. Phải chăng chiếc thuyền kia không chỉ là phương tiện qua lại, mà còn là biểu tượng cho cuộc hành trình tìm sự cứu rỗi? 
 Cấu trúc tác phẩm : Gồm 55 chương, nhưng không theo lối chương hồi truyền thống mà là những mảnh ký ức phân mảnh, đan xen, vừa rời rạc vừa kết nối ngầm. 
 Điều Gì Chờ Đón Người Đọc? • Một tác phẩm khiến bạn phải lặng người trước ký ức cuồng nộ và nỗi cô đơn ẩn sâu trong đời sống. • Những trang viết vừa gai góc, vừa dịu dàng như ánh sáng nội tâm, khơi dậy lòng trắc ẩn và niềm tin vào tình người. • Một cấu trúc phân mảnh gồm nhiều tiểu đoạn, đưa người đọc vào dòng ý thức trôi chảy, nơi ký ức và hiện thực đan xen. 
 Thuyền không dễ đọc nhanh, nhưng khiến người đọc day dứt, xúc động, rơi nước mắt và thấu cảm sâu sắc về một giai đoạn lịch sử đau thương của dân tộc cần được ghi nhớ. Dù đầy đau thương, máu và nước mắt, tác phẩm không oán thán, không đổ lỗi, chỉ chất chứa bi kịch, ân hận, sám hối. 
 Vài Nét Về Tác Giả & Phong Cách: 
 Nguyễn Đức Tùng  sinh tại Quảng Trị, lớn lên và đi học ở Quảng Trị và Huế. Tốt nghiệp y khoa Đại học McMaster, Nội trú Đại học Toronto, Thường trú Đại học UBC, hiện định cư và hành nghề bác sĩ ở Canada. Làm thơ, dịch thuật, viết truyện, phê bình.Tác phẩm đã in: Thơ đến từ đâu? (NXB Lao động, 2009), Đối thoại văn chương (NXB Tri thức, 2012); Thơ cần thiết cho ai (NXB Hội Nhà văn, 2015), Cuộc đời yêu dấu (Alice Munro, dịch, NXB Trẻ, 2017), Thư gởi con trai (NXB Phụ nữ Việt Nam, 2023), Thơ buổi sáng (NXB Hội nhà văn, 2023). Nguyễn Đức Tùng là nhà thơ, nhà văn được biết đến với văn phong giàu chất triết luận và nhân bản. Với ""Thuyền"", ông đã thử nghiệm một cấu trúc độc đáo: những đoạn văn ngắn như mảnh ký ức phân tán, vừa thô ráp hiện thực, vừa thấm đẫm chất thơ. Chính sự kết hợp này giúp tác phẩm trở thành một ""mê cung ký ức"" đầy ám ảnh. 
 Cuốn sách này dành tặng: • Những ai yêu thích văn chương nhân văn, muốn lắng nghe những tiếng nói từ bên lề lịch sử. • Người đọc tìm kiếm sự lắng đọng để suy ngẫm về thân phận, ký ức, và tự do. • Những tâm hồn nhạy cảm, dễ rung động trước những bi kịch và khát vọng mong manh của đời sống. 
 Lật mở từng trang ""Thuyền"" và để con chữ đưa bạn trôi trên dòng sông ký ức. Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",155,Tiểu Thuyết Phương Đông,Đổi trả trong 30 ngày nếu sp lỗi.,0 quà tặng kèm
277891027,3164070138627,Sách - Khoá Học Cấp Tốc Về Tư Bản Và Tiền Bạc - Bài Học Từ Thành Phố Đắt Đỏ Nhất Thế Giới,199000,25,50000,149000,"Cẩm nang tài chính cá nhân bằng truyện tranh – dí dỏm, dịu dàng, nhưng cũng không kém phần “sát thương” bởi vì quá thực tế. 
 Trong khi bạn bè đang check-in ở Biển Bali, Núi Phú Sĩ, Đỉnh Everest… thì bạn đang ôm gối khóc cả đêm ở văn phòng. Nỗi đau của người trẻ là không một đồng tiết kiệm sau nhiều năm “bán mình cho tư bản”.  
 Những con người bình thường, làm công ăn lương sống qua ngày, phải làm gì trong cuộc sống xô bồ và đắt đỏ này? 
 Bằng những mẩu truyện hài hước, cuốn sách trang bị cho bạn những góc nhìn mới về: 
 
 Tại sao thế giới ngày nay khó sống như vậy? 
 Chúng ta có thể làm gì để có nền tảng tài chính vững chắc? 
 Những lầm tưởng mọi người đang có về tài chính, đầu tư và thành công. 
 Hành trình đi tìm sự hạnh phúc không phụ thuộc vào tiền tài. 
 
 Cuốn sách cung cấp những nguyên tắc cốt lõi, giúp bạn quản lý tài chính cá nhân, sự nghiệp và cuộc đời: 
 
 04 Bí mật của thành công 
 04 Nhiệm vụ để nuôi dưỡng sự thịnh vượng 
 10 Quy luật bất biến giúp tăng thu nhập 
 
 Khi có một góc nhìn rộng mở, bạn sẽ sống bình thản và tìm được con đường cho chính mình. 
 TÓM TẮT SÁCH 
 Chương 1: CHẤP NHẬN CUỘC SỐNG BẤT CÔNG 
 Xã hội nào cũng có người giàu và kẻ nghèo, nhưng đôi khi đây là kết quả của sự bất công đã ăn sâu vào cấu trúc xã hội. Có người đã giàu từ trong trứng. Cũng có người được thừa hưởng một cục nợ khổng lồ. Có người được trời phú tài năng và sắc đẹp. Cũng có người làm lụng vất vả không thoát khỏi vòng xoáy đói nghèo. 
 Chúng ta có thể làm gì trong hoàn cảnh này? Thay vì lãng phí thời gian và tâm trí “hờn cả thế giới”, chúng ta có thể tập trung vào những gì mình kiểm soát được để giúp cuộc sống tốt lên mỗi ngày. 
 Chương 2: CHINH PHỤC TÀI CHÍNH CÁ NHÂN 
 Mọi người nói đến rất nhiều thứ khi nói về quản trị tài chính cá nhân: Tích lũy, đầu tư, phòng ngừa rủi ro... Tuy nhiên, yếu tố quan trọng nhất vẫn là gia tăng thu nhập. Điều này đặc biệt đúng khi bạn còn trẻ và chưa có nhiều vốn để tích lũy và đầu tư (cũng chẳng có tiền để mà phòng ngừa rủi ro). 
 Chúng ta có 10 quy luật bất biến để tăng thu nhập. Hãy tìm hiểu, phân tích và chọn lựa hướng đi phù hợp nhất cho riêng bạn. 
 Chương 3: SINH TỒN NHỮNG NĂM 20   
 Liệu thế hệ ngày nay có dễ sống hơn thế hệ cha ông chúng ta? Không hẳn! Mỗi thế hệ có những khó khăn riêng và giới trẻ cũng vậy. Ngày nay thế giới thay đổi vô cùng nhanh chóng và cho dù bạn muốn sống một cuộc đời bình yên thì cũng gần như không thể. Máy móc, trí tuệ nhân tạo, nhân tài từ khắp mọi nơi trên thế giới sẽ tràn vào địa phương của bạn và lấy hết cơ hội của bạn. 
 Thời đại ngày nay, đứng yên có nghĩa là tụt hậu. Vậy chúng ta phải đối mặt với bối cảnh này như thế nào? 
 Chương 4: THỊNH VƯỢNG THAY VÌ GIÀU CÓ 
 Một triệu phú vẫn có thể cảm thấy mình nghèo khổ khi so sánh với tỷ phú. Đây là hiện tượng “đói nghèo tương đối” – xảy ra khi so sánh bản thân với người khác. Hiện tượng này ngày càng phổ biến, nguyên nhân tại mạng xã hội. Nhiều bạn trẻ cảm thấy khổ sở, kết quả là họ mua sắm nhiều hơn để gây ấn tượng với người khác. Nhưng như vậy sẽ chỉ làm lối sống của chúng ta bị lạm phát. 
 Thay vì tìm kiếm hạnh phúc từ tiền tài vật chất. Hãy đi tìm hạnh phúc từ việc tự thỏa mãn và biết ơn những gì mình đang có. 
 VỀ TÁC GIẢ 
 
 The Woke Salaryman là một dự án truyện tranh trực tuyến được sáng lập bởi He Ruiming và Goh Wei Choon, nhằm giúp người Singapore đưa ra các quyết định tài chính và cuộc sống tốt hơn. Một số thành tựu của dự án: 
 - Được vinh danh với Giải thưởng SGX Orb trong hạng mục ""The Visual Treat"" (Trải nghiệm thị giác đặc sắc) năm 2019. 
 - Hợp tác với Quỹ Tiết kiệm Trung ương Singapore (CPF) với mục tiêu giáo dục tài chính và nâng cao nhận thức về quản lý tiền bạc cho giới trẻ Singapore. 
   
 VỀ DỊCH GIẢ 
 Nguyễn Hoàng Phi là biên tập viên, chấp bút và tư vấn nội dung chuyên sâu trong lĩnh vực quản trị kinh doanh. Anh đã đồng hành cùng nhiều chủ doanh nghiệp và chuyên gia để cho ra đời gần 20 đầu sách, trong đó không ít tác phẩm đã trở thành best-sellers trên thị trường. 
 Một số đầu sách tiêu biểu do anh tham gia: 
 
 Đến Sahara mở quán trà đá 
 Digital Marketing cho nhà quản lý 
 Nhân chuỗi cửa hàng 
 Cất cánh trên sàn thương mại điện tử 
 Chiến lược sản phẩm 
 Bán lẻ hợp kênh Omnichannel … 
 Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",346,Tài chính cá nhân,Đổi trả trong 30 ngày nếu sp lỗi.,0 quà tặng kèm
